band,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32
240,0.538177037115654,0.8600757988435952,0.9271488159055685,0.033056356903517936,0.35559324017297467,0.7767163563357242,0.3949774563424403,0.9582911130173833,0.808398427645778,0.20065568508491827,0.8807045489312548,0.5950304628351893,0.8138684048886096,0.0976661857726785,0.7857734020064217,0.1683890803286291,0.6786104866522926,0.3869771680217512,0.1323883355804617,0.9940389540314464,0.8930696345911641,0.7737943247058234,0.34523518202539105,0.13483515178259364,0.8106013197451564,0.05002015140942151,0.4646386114665795,0.3456700371981042,0.010835230065316726,0.6641063548652363,0.1811433858419358,0.34541176978970733
241,0.7244068285159467,0.09426396628547173,0.7263794749918615,0.2865014518917415,0.46121819260917074,0.7433197048427101,0.6109801851247749,0.6784053442399237,0.7860874897860274,0.279703907334964,0.3415789906546872,0.39028825690115065,0.12108493747314297,0.2861087426360862,0.3183246916949305,0.816834268165649,0.22333042811946635,0.14520855844203695,0.42454389426319206,0.20006244207690638,0.7274089918712358,0.28607546186169086,0.8211241649175225,0.6695322858570286,0.43065570696539945,0.778595359570799,0.3747094049563705,0.5904179091564427,0.3721864972982938,0.6047260571342042,0.5771342876516321,0.06353018002238875
242,0.14685668998259938,0.2639692017717281,0.8650821811082979,0.4412151337653133,0.7486916277927458,0.05101540569334784,0.5947772382843409,0.03387859530471882,0.8064844340494163,0.45600823329804585,0.6075863140557367,0.12596457144839435,0.05362523796056706,0.5231405328305319,0.844963975622077,0.809767932004989,0.9703757729190423,0.7940885758364709,0.4383664862384957,0.9929093054289875,0.11899588166909081,0.5550480593180676,0.9227391460779499,0.700985242937104,0.17063033124188864,0.5244329163792226,0.9853221636403123,0.6057921871460815,0.9612821237636485,0.8145704123073445,0.16608563437860402,0.45792878011494564
243,0.5312246033703394,0.30230881644361507,0.4720771466943745,0.4855572828010767,0.5708980253902761,0.1637569028782455,0.5182429382324392,0.5844578025372127,0.20782057277697874,0.37526258285990444,0.7964624486323423,0.3742651169173383,0.7558272456699655,0.005203627246358478,0.2357275854998706,0.9635858403561934,0.9913947144027199,0.7338741759088669,0.8755882877802849,0.19956159801938322,0.9625218968596434,0.10977778895736878,0.8029250198279785,0.4515639531202492,0.2586410319171544,0.05322093140476147,0.6952708695892301,0.6402576317583984,0.14101520929820555,0.8851271029292427,0.21658538779879188,0.8934181744995632
244,0.549445000715501,0.08558448149635645,0.5031184618874006,0.377353349336328,0.2838350420748672,0.9382731060093469,0.5575122900881314,0.5016798976132549,0.3345068204690932,0.6480601578587801,0.7963421840996838,0.3806025824064392,0.26925377311048415,0.6397248622039142,0.4658438603596944,0.5503959381510857,0.6371838888331464,0.5875809037176875,0.9374346930754665,0.23986710660456145,0.5490208313875001,0.3713221228250829,0.9319972200178878,0.44242853085313993,0.6860682398560392,0.6473872426318484,0.8748647619402423,0.3300949454453357,0.6135913486282897,0.8603196282202804,0.8482501510953007,0.029225353765468642
245,0.02314075527056403,0.965889070334633,0.9893538272769598,0.8672652226443462,0.2540239517639308,0.16884288970428252,0.4073790206001917,0.6853424225133294,0.30915637340904956,0.5917307395467977,0.1339787649329105,0.2303229097718975,0.3416150563454974,0.3647888056330878,0.11270392524991557,0.7598107133741253,0.23403163205186628,0.6176657585532043,0.00304600762639351,0.969208051094741,0.9174961244823562,0.9304239601990238,0.5113708913454948,0.8665670980857446,0.5054233141395894,0.6886881426531489,0.787061219657254,0.7997835327202574,0.27562507120291546,0.11589661810856122,0.2977680218283847,0.9864433025818633
246,0.26581204717271134,0.7054685387011442,0.20295927179775008,0.6694511661132042,0.07566548015972385,0.30428045965706363,0.625587991415484,0.6981317105596054,0.542300541153356,0.3640316987301171,0.6622227967676764,0.37665785261860985,0.6093982478463952,0.9347818570697984,0.4620890185026346,0.38629225952312374,0.770885529640267,0.7787957607237557,0.6330901357060351,0.2565277471663753,0.5048180809761303,0.3968917085975717,0.011808366329067455,0.7922370806640647,0.2957638397848774,0.373450748326264,0.3952050714664569,0.45726186950635495,0.4023631205411389,0.5384779136227806,0.6382624690190507,0.9099365044472548
247,0.2789056034534505,0.05309253791041446,0.8641591469218491,0.6327645253376674,0.00967222348493979,0.5427084465296645,0.7777224773676876,0.5481717549045337,0.5333730422683168,0.7592615528931416,0.974499925334464,0.03269096922624859,0.9123314771484219,0.39855525869979114,0.45628629659243813,0.7575838506277514,0.29501907975841846,0.7268251431067645,0.6328259665314441,0.38574133105114505,0.024987442487477196,0.07022698437278496,0.7931356196955506,0.4021617574817704,0.9978474858846712,0.24747103031871265,0.7077882410130223,0.7819657352876817,0.018719020473463743,0.8971302048780577,0.5351068329516695,0.31673256750589096
248,0.8276862435757999,0.598743150238707,0.9758535524690076,0.4791544285745577,0.13627445587502574,0.6339438834754597,0.8194972551645111,0.6521585622426916,0.36048595620280766,0.4727445491500021,0.14340494236369128,0.8845479278357252,0.7347313357890474,0.19743959244894882,0.3439491973467401,0.5945038102867405,0.9088899405020151,0.4578348844472456,0.04415611748034587,0.058151821041744656,0.41016675670236113,0.4944161689654434,0.983799380528156,0.16451909801058195,0.6218061559694945,0.410916682738223,0.39511087692059066,0.724280392247817,0.22435768747674412,0.8729549631044465,0.16196153722662487,0.7098261284988111
249,0.984239148448262,0.46136411536898536,0.29158592784289405,0.35211004111363975,0.1183450260051987,0.8163189501947072,0.2829532392007247,0.34233744813481115,0.14968835149107407,0.30519011784020633,0.9858547288668362,0.36992711772473996,0.5893376514256357,0.8103263026033899,0.1610464632569224,0.727953628205761,0.06237196857614202,0.21144994858138222,0.9653387738414311,0.5629789693660169,0.5511772355596082,0.49182167852374303,0.3716610690942759,0.767765534095429,0.997594604102206,0.15815306113463845,0.5980232067347031,0.6871877294931177,0.8388940863161843,0.13176350634029843,0.5077747628275863,0.04338951717365447
250,0.24677667383554514,0.4854512139215865,0.5204237895207072,0.9284933253976488,0.16159356117444734,0.604750137782619,0.4023445756968236,0.9225973149483716,0.6677415169880337,0.5540322287750197,0.46021119032565616,0.01610435703143509,0.06575132629561165,0.03958875735263245,0.7865497597978357,0.5284290697858504,0.6504145246941335,0.30420680025535507,0.9331068360314096,0.6471210682244105,0.5346431936720851,0.506571450390368,0.0738168297429117,0.5679405649059596,0.9364827305719081,0.5200409139345535,0.8628710963852432,0.11520842686501687,0.869061597348766,0.34585721627211474,0.42535040214103614,0.23052256074039412
251,0.2445682160766962,0.22969554503859058,0.2530691349139511,0.25878625234475194,0.9488963379890045,0.4190509708414938,0.5834226820968039,0.6708827617328331,0.8705849987945624,0.09070915069458751,0.7592544514656027,0.9164371633507364,0.02059830111878913,0.298972257085111,0.9613232904826864,0.9876620347757257,0.5581011140070853,0.32861563112236525,0.9963936679476423,0.6069880102648623,0.34568171504519596,0.20173640129183412,0.3147070989352413,0.2426055370676533,0.6321968310472232,0.12572880508509843,0.9204322418116732,0.5861232409016636,0.40205056164854047,0.039435135272584354,0.464156461577819,0.3386367201768269
252,0.36382122686003815,0.9989455938298852,0.06816926259021006,0.5741089077784794,0.3605812828562224,0.9200635494717299,0.7122846390073551,0.6361221347246405,0.3999885890440368,0.7537481220074775,0.6567670257057235,0.8534552360559543,0.2950109862843474,0.5333905952034903,0.7203525735665206,0.2510917465251542,0.3399286801348044,0.8243335080215475,0.6016786234248047,0.5815486520182067,0.25599197069693647,0.7218002821824092,0.5064893165113565,0.9959711490101483,0.8000358492088201,0.5882149563078389,0.7822378300699665,0.284552483574509,0.20800959438949218,0.35879625421593864,0.3261746561566402,0.5724610349835973
253,0.4091274396125688,0.7761173593508984,0.8458420034193304,0.8443769179757153,0.2572486700853377,0.7291818989320993,0.8687219767985073,0.8520063662607673,0.8146341396055031,0.2379493471302866,0.010974202764975405,0.7596924838099739,0.45975088760557203,0.4462943709371934,0.5488765560966289,0.37462425469201754,0.7910694900472921,0.7830880687514308,0.965191158562943,0.7019672349390362,0.9811879850473602,0.9471463435514588,0.307281703045723,0.02564486493347906,0.018818433350920816,0.5230329258495829,0.6313624222516389,0.3343837209800272,0.7772981500460281,0.27411652628304994,0.3944183134028296,0.6943038209374622
254,0.36964029884025573,0.21538673429927457,0.3938160994405918,0.3366608509195963,0.7081308417878336,0.21522565361825796,0.7976963109640736,0.6224290302257283,0.21709551146038453,0.24674664433643834,0.23855026961187564,0.32574344333325767,0.45793764288465033,0.028606557015005807,0.3561453501463142,0.25333382649444847,0.7168966733586598,0.4959208751988934,0.5315942462361258,0.7883543217462128,0.1314253686155855,0.07237515779221049,0.18477019603061506,0.7831322735016487,0.36635618293698125,0.44328523722130764,0.5888579040026802,0.48660148820960514,0.41452458488818966,0.0705397632024578,0.8549150322446676,0.11232282338491828
255,0.3709873962045762,0.4372375397418242,0.4031224359905897,0.00959337282830075,0.07754596295254479,0.3071087649678904,0.7207195918015793,0.3294552026062235,0.5051554059771187,0.8899838233756809,0.2489712252896792,0.2979986554524021,0.6617784409774867,0.3038042456464678,0.35793074910859113,0.19738601541695944,0.1980897433623482,0.5384250564203324,0.09711678826277903,0.3202428611933902,0.09027509022039493,0.25193332940967306,0.6887037144012093,0.2305205753014844,0.8383590529169189,0.1067425530376025,0.22391646545452393,0.37004192548252646,0.1442901954620769,0.8762226027788849,0.3383603409808754,0.34750089369307413
256,0.8822185025425604,0.01357833648135065,0.6466023698914215,0.9253155311058423,0.2560558519401863,0.3139175891284176,0.46467502511701664,0.10592563562069679,0.5246346809019706,0.7550463151219842,0.5158766675496144,0.3348535551350744,0.9635155415902779,0.5067051645059176,0.32581611457785575,0.7717787053989985,0.8375428028323479,0.9381325945226745,0.18572307043858205,0.39240345086832273,0.634860568118798,0.4531224392956241,0.23099519319349004,0.6677597204842698,0.4037025901617308,0.9542828572096513,0.34027348601225504,0.04383001268037667,0.5784478620517332,0.3274515751047278,0.44345069359313527,0.4991711310688689
257,0.4135699349869185,0.958132270720791,0.26917939133441005,0.08135542864938694,0.6814608942893305,0.25518818363960627,0.46652663141801776,0.6344227847050512,0.053163435394053105,0.9327724793606006,0.07912810850643881,0.09010203708465814,0.1807351227436913,0.22113466933227466,0.08861996972315256,0.5918101631739735,0.5973786696199092,0.7997093413687161,0.9047032966941633,0.3816829666497633,0.3901319134083113,0.43375471715106795,0.3337871348818905,0.9607604104475591,0.4745251847843375,0.18024406868542087,0.4952220036120093,0.08787079378391782,0.20645547527674157,0.053780922568984035,0.09155759819795417,0.061044889018195936
258,0.7032280119649156,0.09923290100270787,0.18637926690100937,0.1895284232162613,0.6945019938235565,0.3871493734862993,0.7947275818493666,0.9337199165357244,0.20664768657736943,0.24508852937372005,0.4527709588738438,0.9076473502218766,0.06570909043823292,0.15621963955817164,0.772817209183785,0.8033776568199001,0.06209818688098556,0.7636708565244849,0.1196452931233084,0.3687389304009744,0.9894955710617824,0.15920098290386775,0.9431962149987502,0.6113976679954801,0.19012348779814736,0.5070264493608329,0.8672513833248707,0.320755025153734,0.7008623184726666,0.14128957821537014,0.8225783953743623,0.5820662661542078
259,0.5077813783991467,0.21359993219111917,0.08475291686281516,0.1174275318975121,0.657986069113382,0.5815682749031161,0.8717382528024574,0.2696438327209113,0.33417001945228486,0.3735885779658017,0.9773528129197185,0.25127352614909515,0.21698510046322395,0.856590991820325,0.7357514629361881,0.6226248879628018,0.8096918246578448,0.431474065579299,0.4581719686167677,0.7278015175805127,0.19288753718367857,0.6874859354915159,0.05518010171684584,0.7304345893733516,0.16634479479281372,0.344842028217477,0.9595113583561145,0.11498853954895683,0.46382313960849175,0.6474490688162584,0.3793682025467967,0.4186790251349737
260,0.48406140883713,0.62127031672441,0.24721523010267255,0.43510080649821514,0.3718570698632413,0.3387367345543313,0.23712280731011148,0.39732191297932706,0.5311578787986485,0.2066428914676307,0.8818572762935338,0.0777090462927379,0.6580645092831305,0.3633455258612942,0.6941155606955494,0.25936302343992435,0.3420174611502973,0.8380034908778656,0.4347187541370121,0.7367824917993153,0.09544098106005727,0.9952635091135826,0.8519194189624121,0.6740601592966428,0.7109308397726093,0.8059048296506818,0.01966109431373886,0.5047599891501927,0.45367983058853767,0.9203805147326907,0.7078143060008101,0.7536437153436526
261,0.6640697881182754,0.900590815213558,0.8818887441485468,0.6504295019128675,0.5034254380496765,0.8196350708001813,0.374660336599842,0.8411195415081317,0.23693515838141588,0.36454793239038874,0.1422348840025882,0.2074191395290983,0.1841485673634784,0.20608859291199322,0.1727831655772235,0.5024884566984844,0.8236996185104115,0.5003848996084784,0.12523183688903516,0.4947313651442691,0.42214412984417404,0.013762139350630753,0.7830362342084948,0.5754137636387485,0.8164022321500292,0.1597234334112707,0.06823237022979056,0.9688561516604761,0.08131160422660078,0.7877101724176944,0.9663487274821524,0.5681587366425299
262,0.3665257291555234,0.8958562834410142,0.4871732946207882,0.13727915239682953,0.8377968994517518,0.24005784518748097,0.5830446990236775,0.22063479946031717,0.25554890884927484,0.15541395265492752,0.015017653346992454,0.5699651693002615,0.8128184272502927,0.45695848048068344,0.32480764245057914,0.698727848020404,0.0997736573186706,0.6039647808775099,0.9777797652232587,0.7940807868483808,0.10992325243883061,0.4301378557324941,0.7714126622938698,0.930638954007117,0.16779918411894879,0.06052011584611239,0.29064345718844475,0.31341787666877374,0.8113953531654478,0.8077133469169572,0.8635034975160266,0.7599643108063819
263,0.6291211623430745,0.7745376334408564,0.10263096853525133,0.7440173500353765,0.4565176588181884,0.05458148551738684,0.48530151479347017,0.732239724835629,0.4196718005162492,0.364257523003357,0.27276632626570096,0.12723881232330259,0.37630332454912385,0.15208474786414683,0.21503788752719932,0.10232653370776568,0.9283883054317199,0.015726735937421465,0.11560017363679287,0.4080560332563111,0.3014474955908665,0.9895014705091947,0.3028461836523626,0.8873693734119085,0.7778453903551837,0.7021396083281862,0.9752466376138366,0.5131244152987531,0.1632861167338694,0.1275027851101942,0.80370318323487,0.1915185256849471
264,0.7097257764993441,0.5983794254928317,0.735677984852438,0.7082424792892525,0.5021911341448118,0.48448406030508506,0.7666951185952154,0.02422881708020419,0.9619854758502311,0.910566699409027,0.9482973118131466,0.07980372286505422,0.9929125467805511,0.17767013146612654,0.11876630548033429,0.26403478159804505,0.7787559466695199,0.7616603167958046,0.14504577906163008,0.7912049115748655,0.31488700756585064,0.734734450885024,0.5846583327927121,0.15776201437984805,0.1962387931352504,0.6703525388028573,0.5133773598191007,0.38592365800785533,0.8667323155834046,0.4661649871621798,0.91558298832118,0.015817277115729
